scraped_at,url,review_date,author,rating,title,content
2026-08-23T05:24:24.439Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-extra-sterk-75-mcg-vitamine-d-softgels-276051,09 augustus 2026,Hasan,5,Perfect,My top Vitamine
2026-08-23T05:24:24.439Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-extra-sterk-75-mcg-vitamine-d-softgels-276051,14 juli 2026,Anoniem,5,fijne kleine softgels,heel makkelijk te slikken
2026-08-23T05:24:24.439Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-extra-sterk-75-mcg-vitamine-d-softgels-276051,19 juni 2026,Anoniem,5,Makkelijk in te nemen,"Fijne capsules, makkelijk in te nemen"
2026-08-23T05:24:24.439Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-extra-sterk-75-mcg-vitamine-d-softgels-276051,17 mei 2026,Anne,4,Werkt naar behoren,Goed product dat naar behoren werkt.
2026-08-23T05:24:24.439Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-extra-sterk-75-mcg-vitamine-d-softgels-276051,20 april 2026,Anoniem,5,praktisch D3-supplement,Mooie D3-formule met een duidelijke dosering van 75 mcg per softgel. Prettig dat er gebruik is gemaakt van Quali®-D en dat de vitamine D3 is opgelost in olijfolie.
2026-08-23T05:24:27.239Z,https://www.vitaminstore.nl/product/super-vegan-d3-k2-vegi-softgels-1307258,14 juli 2026,sarah,5,kleine softgels,heel makkelijk te slikken
2026-08-23T05:24:27.239Z,https://www.vitaminstore.nl/product/super-vegan-d3-k2-vegi-softgels-1307258,08 juli 2026,Anoniem,5,Goede combi,zeer tevreden met deze gecombineerde formule
2026-08-23T05:24:27.239Z,https://www.vitaminstore.nl/product/super-vegan-d3-k2-vegi-softgels-1307258,28 juni 2026,Omer,5,Een goede keuze.,Een goede keuze.
2026-08-23T05:24:27.239Z,https://www.vitaminstore.nl/product/super-vegan-d3-k2-vegi-softgels-1307258,18 juni 2026,Anoniem,5,Super!,Beste combi! Ook blij met de prijs kwaliteitsverhouding met de hoge dosering.
2026-08-23T05:24:27.239Z,https://www.vitaminstore.nl/product/super-vegan-d3-k2-vegi-softgels-1307258,29 mei 2026,Ahmet,5,Supermagnesium is super – vitaminestore ook,Supermagnesium is super – vitaminestore ook
2026-08-23T05:24:29.945Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-25-mcg-vitamine-d-softgels-222385,21 juli 2026,Kevin,5,Goede basis,Dagelijks in gebruik
2026-08-23T05:24:29.945Z,https://www.vitaminstore.nl/product/vitaminstore-super-d3-25-mcg-vitamine-d-softgels-222385,14 juli 2026,Liselotte,5,Prima,Voel me er goed door
